class	score
0	-0.012616178
0	0.104621238
0	0.043889588
0	0.054735358
0	-0.217488153
0	-0.131845178
0	-0.126726669
0	0.214454837
0	0.027289622
0	0.185477796
0	-0.043777151
0	0.083129043
0	-0.163291222
0	0.17365805
0	-0.498447232
0	-0.081317607
0	0.097660305
0	0.185316117
0	-0.128751804
0	-0.384464148
0	0.003268698
0	0.079963835
0	-0.020700215
0	-0.083802915
0	-0.127834916
0	0.244222338
0	0.021676061
0	0.227073173
0	-0.353220045
0	0.098508558
0	0.144778555
0	-0.08402099
0	0.060701107
0	0.15856682
0	-0.270689098
0	0.009367467
0	-0.179580243
0	0.148898399
0	0.093435878
0	-0.175461841
0	0.287779124
0	-0.15058483
0	-0.086384786
0	-0.10774582
0	-0.215779015
0	-0.225404943
0	0.116595266
0	-0.309369994
0	0.116002829
0	-0.004288009
0	-0.03272705
0	-0.083541099
0	0.193131554
0	0.211293606
0	-0.041149615
0	0.039207376
0	-0.051569357
0	-0.159397214
0	-0.00101912
0	0.094891115
0	-0.166131484
0	-0.147755426
0	0.131337809
0	0.030519126
0	-0.049207825
0	0.115636252
0	0.134490156
0	-0.021625703
0	0.190637539
0	-0.038910785
0	-0.179789379
0	0.024610447
0	0.020078105
0	0.058211509
0	-0.167719813
0	0.067524881
0	0.002476601
0	-0.270140493
0	-0.032915134
0	-0.054264761
0	-0.433065242
0	0.271469518
0	0.045729902
0	-0.071114077
0	-0.058282786
0	-0.107005103
0	-0.273264786
0	0.029224529
0	0.445869845
0	-0.127699655
0	-0.054974827
0	0.042027032
0	0.075278853
0	-0.019099583
0	0.163567922
0	-0.213106819
0	0.06500369
0	0.023504112
0	-0.044831823
0	0.024809243
0	-0.307665441
0	-0.103098651
0	-0.199837033
0	0.101827654
0	0.022401466
0	-0.026977354
0	-0.227754396
0	0.015940299
0	-0.180906663
0	0.391878209
0	-0.176186231
0	0.406070103
0	-0.165310156
0	0.583484679
0	-0.45150175
0	0.129023767
0	-0.326843511
0	-0.319590464
0	-0.064758913
0	0.072091379
0	-0.142898094
0	0.059642673
0	0.00308699
0	0.239275374
0	-0.35562204
0	0.14543571
0	-0.090792528
0	0.059766727
0	-0.115508432
0	-0.115993764
0	0.049938015
0	-0.338421391
0	0.085320507
0	0.07345488
0	-0.202891881
0	0.330648101
0	-0.189170187
0	0.064803907
0	0.00883909
0	0.063809592
0	-0.632064488
0	-0.227481082
0	0.03294192
0	0.028911616
0	-0.287242304
0	-0.038233472
0	-0.109577164
0	-0.236575533
0	0.213968304
0	-0.080128903
0	0.120154324
0	-0.022581079
0	0.089004101
0	-0.320018982
0	-0.248645294
0	-0.073914051
0	-0.013941751
0	-0.128324946
0	0.109846468
0	-0.002873626
0	-0.098387968
0	0.016989099
0	0.11272594
0	-0.140021802
0	0.0730215
0	-0.009756003
0	-0.113448901
0	-0.180404496
0	-0.104111449
0	-0.256883187
0	-0.372885676
0	0.057512221
0	-0.184985312
0	-0.05911772
0	-0.263431349
0	0.017278766
0	0.013383153
0	-0.403444717
0	0.017785247
0	-0.058664851
0	0.001633281
0	-0.371111501
0	0.117611325
0	-0.0269281
0	0.282365776
0	-0.155888232
0	-0.300361322
0	0.039624453
0	-0.080146849
0	-0.036278164
0	-0.33886178
0	-0.195479435
0	0.002591787
0	0.095608658
0	0.19141211
0	-0.106760444
0	-0.067466622
0	0.291402605
0	-0.019028153
0	-0.1888232
0	-0.192697019
0	-0.098791302
0	0.111918416
0	-0.113801584
0	-0.188458384
0	0.00103025
0	0.352527923
0	0.068143572
0	-0.587496414
0	-0.076120105
0	-0.172871316
0	0.098079896
0	0.105964374
0	-0.179948116
0	0.174685499
0	0.182765893
0	-0.160811759
0	0.083519544
0	-0.259426948
0	-0.112384013
0	0.0454604
0	-0.410509278
0	0.043000614
0	0.014493924
0	-0.217142177
0	-0.276398963
0	-0.275804331
0	-0.207490666
0	0.330175048
0	0.416777641
0	0.077052374
0	0.040458358
0	0.096360202
0	0.027800772
0	0.174845745
0	-0.29986812
0	-0.210058488
0	-0.143293819
0	-0.132798763
0	0.329860251
0	0.0980741
0	0.084678964
0	-0.26237531
0	0.009068845
0	0.080422405
0	-0.091110027
0	-0.132379397
0	0.119671799
0	-0.2186764
0	0.109830877
0	-0.309709309
0	0.046375796
0	0.016958099
0	-0.411649641
0	0.169278098
0	0.095827036
0	0.028625332
0	0.147253343
0	-0.049105917
0	-0.042037136
0	0.111002507
0	-0.272856235
0	-0.262577963
0	-0.262528393
0	-0.249847357
0	0.345611454
0	-0.09988489
0	0.122925239
0	0.351516674
0	0.245282471
0	-0.1320346
0	0.112988127
0	-0.19929688
0	0.093601438
0	0.190066093
0	0.136735474
0	0.209398759
0	0.09978809
0	0.290720561
0	-0.453325137
0	-0.401285913
0	-0.120720506
0	-0.251035781
0	0.031631048
0	-0.039312166
0	-0.151816353
0	0.036429871
0	-0.079509469
0	0.157667698
0	0.216568648
0	0.576219122
0	0.041347749
0	0.008625969
0	0.121650668
0	0.019184551
0	0.098573935
0	-0.196670027
0	0.080587096
0	0.010649876
0	0.014823154
0	0.010764669
0	-0.025046741
0	-0.272051641
0	0.069778676
0	-0.069454653
0	-0.24955602
0	-0.135537676
0	-0.129145275
0	-0.409604625
0	0.021490441
0	-0.118844275
0	-0.42140388
0	-0.239462322
0	0.136445209
0	-0.188717697
0	-0.299574654
0	-0.010726626
0	-0.014064711
0	0.146603255
0	0.010827446
0	-0.050544148
0	0.446379064
0	-0.12037672
0	0.058016151
0	-0.208537942
0	0.302036222
0	-0.321905116
0	-0.307531088
0	-0.059612149
0	0.352405914
0	-0.126216841
0	-0.275950711
0	-0.088221791
0	-0.125860166
0	-0.305295658
0	0.330883379
0	-0.020075423
0	-0.259187334
0	-0.08427566
0	-0.301993984
0	-0.020364308
0	0.041959701
0	-0.198489506
0	0.271811548
0	0.107352513
0	0.070437242
0	-0.07304038
0	-0.146584053
0	0.34120282
0	0.068884384
0	-0.48631323
0	0.228317032
0	-0.347308955
0	-0.389096244
0	-0.123050206
0	0.418588226
0	-0.387573738
0	0.067615056
0	-0.258257528
0	-0.051168268
0	-0.148139078
0	-0.264169476
0	-0.107898384
0	-0.158309123
0	0.045136354
0	-0.051314689
0	-0.04430624
0	0.020464299
0	-0.049977495
0	0.022354874
0	-0.345613978
0	0.083166859
0	0.311824973
0	-0.03720875
0	-0.305716383
0	0.025620157
0	0.288869626
0	0.203392985
0	-0.070445627
0	-0.102481065
0	-0.241489324
0	0.4160427
0	-0.037989126
0	0.122990001
0	-0.004794839
0	0.023046757
0	-0.099494001
0	0.305087862
0	-0.327964994
0	0.00592729
0	0.071992305
0	0.067830873
0	-0.350520047
0	0.103927219
0	0.146713773
0	-0.123606876
0	0.096446662
0	0.021220253
0	-0.102802658
0	-0.320601746
0	-0.142014018
0	0.110284651
0	0.209267373
0	-0.446351143
0	-0.19456705
0	-0.044090668
0	0.31968587
0	-0.169465685
0	-0.064570941
0	-0.12817434
0	-0.178800954
0	-0.046987171
0	0.15538887
0	-0.202748362
0	0.278408049
0	-0.253116503
0	0.125359858
0	-0.280389703
0	-0.122079773
0	0.011653901
0	-0.133665384
0	0.224731749
0	0.143807421
0	0.082708352
0	-0.078907973
0	0.058851982
0	0.082274604
0	-0.177669808
0	-0.066283017
0	-0.24193046
0	-0.066275924
0	-0.317550596
0	-0.104748765
0	-0.057968615
0	-0.0816188
0	0.025109275
0	-0.33299203
0	-0.073531266
0	-0.106867635
0	0.119690207
0	-0.305039099
0	-0.378584325
0	-0.354149668
0	0.053019386
0	0.03891014
0	-0.225319297
0	-0.212599571
0	-0.12283041
0	-0.066144412
0	0.088589462
0	0.025759188
0	0.213111736
0	-0.025881868
0	0.211330549
0	0.006628246
0	-0.244773307
0	0.271600723
0	0.026066838
0	-0.028884602
0	0.114307855
0	0.084764792
0	0.031964989
0	-0.499650242
0	-0.091075283
0	0.205177272
0	-0.017602723
0	0.038124967
0	-0.16672918
0	0.065080218
0	0.064741503
0	-0.148138779
0	0.382652495
0	-0.166966613
0	-0.344913193
0	-0.275090382
0	-0.006504877
0	0.106782606
0	-0.150218567
0	-0.187953437
0	0.089869526
0	0.226568338
0	0.159283057
0	-0.384690748
0	-0.124914362
0	0.344301229
0	-0.046378413
0	-0.123298907
0	-0.098923104
0	-0.317967794
0	-0.094706927
0	0.013033678
0	0.205564139
0	0.132959643
0	0.012870498
0	-0.113671623
0	-0.008894605
0	0.116850929
0	0.190342367
0	0.328634101
0	-0.05606236
0	-0.000545349
0	-0.103777665
0	-0.106380462
0	-0.23442542
0	0.164551919
0	-0.619414034
0	-0.209339987
0	-0.095462408
0	0.097048258
0	-0.184865815
0	0.194909757
0	-0.068070782
0	-0.476088161
0	0.235967062
0	0.192829658
0	0.061792869
0	-0.334420476
0	-0.270776649
0	-0.250557559
0	0.060493588
0	-0.066255799
0	-0.065428708
0	-0.014951611
0	-0.114684861
0	-0.054193933
0	0.285361909
0	-0.350060262
0	0.260206149
0	-0.092637339
0	-0.329187985
0	-0.019347804
0	0.104482549
0	0.152911064
0	-0.129722702
0	-0.054363194
0	-0.089697563
0	-0.093322776
0	-0.241407423
0	-0.286575964
0	-0.20271281
0	0.595452656
0	-0.221993211
0	0.21063777
0	-0.095182739
0	-0.098724433
0	-0.203465654
0	-0.005296195
0	-0.153273247
0	-0.016265457
0	0.127920568
0	-0.253596902
0	0.142168374
0	-0.272344295
0	0.009444984
0	-0.003382527
0	-0.039671943
0	-0.259367863
0	-0.075470715
0	-0.156969221
0	0.187006186
0	0.088582448
0	-0.311517822
0	-0.200302621
0	-0.021928778
0	-0.070171695
0	0.063136799
0	-0.180484115
0	-0.018689239
0	0.170899615
0	-0.150976454
0	-0.037639762
0	-0.180522637
0	0.13508266
0	-0.116978929
0	0.12947596
0	-0.152169351
0	-0.243712625
0	-0.129014389
0	-0.086305358
0	-0.335517891
0	-0.018103016
0	-0.100084532
0	0.09863631
0	0.013654051
0	-0.10985309
0	-0.127051079
0	-0.02073502
0	-0.204022955
0	-0.359745997
0	0.190117909
0	-0.00609317
0	-0.184865103
0	-0.394131692
0	-0.10835737
0	0.007786449
0	0.088130665
0	-0.065933237
0	-0.174007236
0	0.074919425
0	-0.188245384
0	-0.500423249
0	-0.272376263
0	0.331909054
0	-0.08938973
0	0.098559003
0	-0.053237717
0	-0.043437096
0	-0.015095588
0	-0.145916653
0	0.121071536
0	-0.363162289
0	0.416498207
0	0.03408441
0	-0.375010694
0	-0.153915531
0	0.083661287
0	0.119045988
0	0.004542566
0	-0.088159021
0	0.083915562
0	-0.002647587
0	-0.150581669
0	-0.168229312
0	0.152112611
0	-0.223115464
0	0.141404916
0	-0.399012729
0	-0.362638312
0	0.118238941
0	-0.067599737
0	-0.346123333
0	-0.015420129
0	-0.166928209
0	-0.002213534
0	-0.386494701
0	-0.261648201
0	-0.187561562
0	-0.007136959
0	-0.355436351
0	-0.153292569
0	0.234004899
0	0.214057092
0	0.20357342
0	0.217883995
0	-0.564234996
0	0.342943169
0	-0.158890614
0	0.069627515
0	-0.298450296
0	-0.028180295
0	-0.001621117
0	-0.131241658
0	-0.044198838
0	-0.210818679
0	0.191946996
0	-0.4484181
0	-0.161068996
0	-0.191970245
0	-0.222069444
0	-0.253832436
0	-0.015436827
0	0.200144045
0	-0.131706655
0	0.045103339
0	0.166196812
0	-0.092918608
0	-0.278011071
0	0.079729413
0	-0.275898454
0	-0.093737592
0	0.116592369
0	-0.067678868
0	-0.050146123
0	0.006466123
0	-0.196308278
0	-0.018942426
0	-0.427891254
0	-0.090035553
0	0.032766416
0	-0.076324876
0	0.039836326
0	0.497442582
0	-0.240345659
0	-0.081289669
0	-0.125424465
0	-0.065266593
0	-0.415822605
0	-0.145015231
0	-0.130657122
0	0.207879228
0	-0.156249764
0	0.194215538
0	-0.288267406
0	0.482577149
0	0.076957986
0	0.030461148
0	-0.237873773
0	-0.045307047
0	-0.017373795
0	-0.244654155
0	-0.05524927
0	-0.146826677
0	0.014876495
0	-0.157740603
0	0.092513281
0	-0.294400502
0	0.031932628
0	-0.423168303
0	0.122911918
0	-0.085406123
0	0.2607261
0	-0.12445234
0	0.154581907
0	-0.296804874
0	-0.039010159
0	-0.012227602
0	0.016107461
0	-0.042770799
0	-0.168944365
0	-0.03204045
0	0.374489517
0	-0.25325758
0	0.036433815
0	-0.030092931
0	0.021119689
0	-0.087700007
0	-0.171310635
0	0.090795907
0	-0.549186105
0	-0.188209358
0	0.028294732
0	-0.03408258
0	-0.005549235
0	-0.24359999
0	-0.1168684
0	-0.280113922
0	-0.478412651
0	-0.19872798
0	-0.302413365
0	0.314680978
0	0.086126737
0	-0.228769366
0	0.011943746
0	0.162032915
0	-0.169393511
0	-0.386667696
0	0.023297771
0	-0.114724973
0	-0.062385031
0	0.120838111
0	-0.160021959
0	-0.237448303
0	-0.22612866
0	-0.343278933
0	0.334132288
0	-0.188734691
0	-0.008408409
0	-0.138376536
0	0.039119243
0	-0.070990717
0	-0.038353564
0	-0.093603939
0	-0.150999293
0	-0.022712284
0	-0.178816726
0	-0.27983795
0	-0.125618651
0	-0.056506662
0	-0.03878263
0	-0.379745794
0	-0.280717884
0	-0.116637806
0	-0.258771599
0	0.294606391
0	0.152274125
0	-0.238741996
0	-0.22946115
0	-0.333522612
0	-0.083113136
0	-0.055334739
0	0.130435387
0	0.047778186
0	0.124071865
0	-0.483493767
0	-0.100834635
0	-0.126009454
0	-0.082291214
0	-0.331204991
0	0.327927397
0	-0.267993922
0	-0.323596698
0	0.170866203
0	-0.240426774
0	-0.222618849
0	-0.347014764
0	0.120225363
0	0.040559582
0	0.449916555
0	-0.184684648
0	-0.186528247
0	0.051676599
0	0.222601963
0	-0.087464806
0	0.198068525
0	-0.164994605
0	-0.03752413
0	-0.310055219
0	0.112168177
0	-0.101863836
0	0.055255709
0	-0.005254106
0	0.056535449
0	-0.000895883
0	-0.099752584
0	-0.297035688
0	0.383534001
0	0.085241698
0	-0.274942681
0	-0.067744055
0	-0.254652347
0	0.030665689
0	0.049676872
0	-0.011647374
0	-0.067311833
0	-0.035497765
0	-0.408461461
0	-0.137736525
0	-0.169527079
0	0.018187416
0	-0.259533643
0	0.031114023
0	0.025660686
0	-0.053299638
0	-0.199845405
0	0.080061055
0	-0.252722893
0	0.211886288
0	0.049352911
0	-0.075614012
0	-0.076104073
0	-0.102007774
0	0.067023047
0	0.126706848
0	-0.19911038
0	-0.202034175
0	0.029997658
0	0.208539851
0	-0.123633218
0	0.069778576
0	0.092169831
0	-0.426822791
0	0.01767732
0	-0.004027581
0	0.048750066
0	-0.346728687
0	0.339978766
0	0.003972163
0	-0.010853048
0	0.038121199
0	0.059314679
0	0.012225804
0	-0.16089554
0	-0.286178237
0	-0.036959827
0	-0.049927931
0	0.044651608
0	0.04642895
0	-0.238145209
0	0.169405558
0	0.397449496
0	-0.231976654
0	0.226440491
0	0.187950152
0	-0.091737144
0	0.028236523
0	0.194646181
0	0.317171589
0	-0.32519464
0	0.234226938
0	0.010162428
0	-0.137866587
0	-0.006709781
0	-0.068726904
0	0.269522541
0	-0.035387087
0	0.011940664
0	0.016289606
0	0.010029865
0	-0.177335905
0	-0.119760915
0	-0.106881301
0	-0.132500507
0	0.035924999
0	-0.223510413
0	-0.053511646
0	-0.288815521
0	-0.004250271
0	0.077406892
0	0.237623451
0	-0.041147664
0	0.031186595
0	-0.110538975
0	-0.059999744
0	-0.12775703
0	0.056550476
0	0.088388369
0	-0.280623308
0	-0.226999436
0	0.167694566
0	0.096093541
0	0.015359508
0	-0.238423719
0	-0.136116545
0	-0.115787997
0	-0.173158912
0	-0.139604357
0	-0.065641646
0	-0.048943033
0	-0.022312228
0	-0.075587261
0	-0.243529423
0	-0.147924267
0	0.143504521
0	0.006954545
0	-0.082972258
0	-0.369673386
0	0.093111702
0	0.061276849
0	-0.140875827
0	-0.181829455
0	-0.261535707
0	-0.004524227
0	-0.27209198
0	0.04547854
0	0.365751812
0	0.128639384
0	-0.191669692
0	0.135080045
0	-0.010092819
0	-0.045679592
0	0.018574195
0	-0.184731727
0	0.045705074
0	0.067607717
0	-0.032986235
0	-0.065455443
0	0.00854148
0	-0.09121092
0	0.196699043
0	-0.16527885
0	0.09123888
0	-0.327995067
0	-0.0915453
0	-0.158529221
0	-0.034059837
0	-0.156351945
0	-0.086408345
0	0.489932314
0	-0.128904209
0	-0.021167857
0	0.109613943
0	-0.392420384
0	-0.053834009
0	-0.122008578
0	0.012987033
0	0.040405462
0	-0.021546631
0	-0.219949168
0	-0.043235699
0	-0.169666785
0	0.010508467
0	0.075278909
0	-0.152447161
0	0.056148018
0	-0.240615011
0	-0.115793018
0	0.128697873
0	-0.195348463
0	-0.239790592
0	0.024264408
0	0.081363336
0	-0.199738516
0	-0.239427491
0	-0.12005136
0	-0.016583215
0	0.132378631
0	0.354112818
0	0.596786448
0	0.068021704
0	-0.011423845
0	-0.150602334
0	-0.127904515
0	-0.146223323
0	-0.175717479
0	0.037451094
0	0.320467514
0	-0.242941963
0	-0.135293172
0	-0.073703969
0	0.149769847
0	-0.407540147
0	-0.176907582
0	0.156288395
0	0.017810514
0	-0.001469848
0	-0.124427803
0	0.235846448
0	0.050186427
0	0.240253825
0	-0.152132491
0	0.034753813
0	-0.167111868
0	0.173669616
0	0.107826933
0	-0.055352369
0	0.278859889
0	0.004468955
0	-0.050160051
0	-0.173118508
0	-0.296706674
0	-0.245190066
0	-0.371067508
0	-0.360781372
0	-0.011706252
0	0.137577035
0	-0.276000884
0	0.036548617
0	0.171576032
0	-0.175780443
0	-0.136367357
0	0.023276314
0	-0.31953861
0	0.045763644
0	-0.292598723
0	-0.246806342
0	0.223161221
0	-0.094585897
0	0.053459888
0	0.173815242
0	-0.143786439
0	0.186757346
0	-0.1420025
0	0.090155493
0	0.022641223
0	0.05131374
0	-0.205954362
0	-0.089233579
0	-0.11929261
0	-0.049714494
0	-0.036070835
0	-0.158121792
0	0.055816568
0	-0.119981054
0	-0.088980297
0	-0.034953402
0	0.260515666
0	-0.544645839
0	-0.082981517
0	-0.019531064
0	0.038294027
0	0.045067319
0	0.303285223
0	-0.01249658
0	-0.546270624
0	-0.105370507
0	-0.187484233
0	-0.070336009
0	0.20590511
0	0.058716338
0	-0.11344937
0	0.213072548
0	-0.153805479
0	0.222884286
0	-0.028767387
0	-0.259929297
0	0.113129991
0	-0.19322916
0	0.015726419
0	-0.150428621
0	0.056042251
0	-0.206982237
0	0.087180151
0	-0.074936727
0	-0.195356541
0	0.182229632
0	-0.203113171
0	-0.13530426
0	-0.213805504
0	-0.036593387
0	0.115436479
0	-0.107509511
0	0.039785981
0	0.057788961
0	-0.266260857
0	-0.261304516
0	-0.208692584
0	0.155788393
0	-0.101940335
0	-0.18201829
0	-0.047998423
0	0.014551978
0	-0.068175679
0	-0.028051942
0	-0.07465369
0	-0.154107416
0	-0.279892243
0	0.165154831
0	0.132274905
0	0.078957506
0	-0.200763071
0	0.158991126
0	0.004945579
0	-0.157259868
0	-0.230445765
0	0.130836128
0	0.033725451
0	0.019086445
0	-0.013838498
0	0.145844683
0	0.027075972
0	0.02306412
0	-0.166481255
0	0.41393146
0	0.020839043
0	-0.344651496
0	-0.069173374
0	0.265286171
0	-0.349808819
0	-0.338924083
0	-0.138515329
0	0.146521234
0	0.228516296
0	-0.484832658
0	0.250255222
0	-0.097170825
0	-0.140577325
0	0.103638726
0	0.291156692
0	-0.307360709
0	-0.113848909
0	-0.068161283
0	-0.140155504
0	-0.093531547
0	0.054424044
0	0.047024818
0	0.050340331
0	0.147246332
0	0.21874613
0	0.12405945
0	-0.001484718
0	0.155217467
0	-0.14769143
0	0.239240991
0	-0.05222262
0	-0.286937025
0	-0.016899626
0	-0.090635664
0	0.156774836
0	0.338050131
0	-0.060342298
0	-0.293965429
0	0.008126401
0	0.20413249
0	0.087990119
0	0.114273505
0	-0.051684846
0	-0.175357637
0	-0.117948989
0	-0.191910355
0	-0.333212369
0	-0.055525399
0	-0.125021622
0	-0.188752476
0	-0.062494898
0	0.298632293
0	-0.053682868
0	-0.156982239
0	0.112928659
0	-0.037278551
0	-0.180647973
0	-0.043063443
0	-0.895309553
0	0.439537973
0	0.040656237
0	0.025811857
0	-0.067306279
0	-0.020039838
0	0.02658628
0	-0.102986471
0	-0.084797736
0	0.094234354
0	-0.126759462
0	0.113306849
0	0.095689075
0	-0.179454643
0	-0.45140104
0	-0.240872573
0	-0.189641937
0	0.118424661
0	-0.056706279
0	-0.106185652
0	0.09837725
0	-0.141329919
0	-0.229390208
0	-0.200171617
0	-0.036818146
0	-0.166843747
0	0.052235912
0	-0.098604333
0	-0.424953483
0	0.096431094
0	-0.07495182
0	-0.416574465
0	0.074050987
0	0.147919155
0	-0.082671828
0	0.113876908
0	-0.180013796
0	-0.145671988
0	-0.114244504
0	-0.065467173
0	-0.135765107
0	-0.139382365
0	-0.106215238
0	-0.240742587
0	-0.006644233
0	0.201046133
0	-0.058817951
0	-0.067167029
0	0.392911889
0	-0.095322271
0	0.008534817
0	-0.254980996
0	-0.286338396
0	0.046631027
0	-0.090178145
0	0.03363337
0	-0.301177994
0	0.05731615
0	-0.050049905
0	0.147452129
0	-0.278319814
0	0.215655572
0	-0.104136511
0	-0.078217184
0	-0.162782143
0	-0.15270091
0	-0.371665737
0	-0.123725012
0	-0.047749273
0	0.232968228
0	-0.284221665
0	-0.065408688
0	0.025737684
0	-0.127370499
0	-0.062327241
0	-0.323509686
0	-0.02326579
0	-0.197861935
0	-0.08160144
0	-0.046870011
0	-0.123821564
0	0.278688877
0	0.077635442
0	0.18072141
0	0.121075687
0	-0.509522778
0	-0.041602397
0	-0.088228201
0	-0.086972409
0	-0.203674032
0	0.206866592
0	-0.055693515
0	0.453209724
0	0.00743707
0	-0.104364974
0	-0.106219326
0	-0.342860079
0	0.146260382
0	0.087034758
0	-0.151050696
0	-0.019107868
0	0.323739179
0	0.194409327
0	0.496397793
0	-0.023008668
0	-0.058075281
0	-0.259008707
0	-0.123995968
0	-0.107655677
0	0.029869078
0	-0.281230897
0	0.065730289
0	-0.434173386
0	0.166788065
0	0.102005301
0	-0.186630842
0	0.089012085
0	-0.064850485
0	-0.046135878
0	-0.161471038
0	-0.21618379
0	0.229461549
0	-0.211509823
0	0.028900148
0	-0.18888682
0	0.421562899
0	0.033910857
0	-0.227600635
0	-0.309576754
0	0.215173941
0	-0.118519506
0	-0.043546974
0	0.111196596
0	0.391042715
0	-0.314002656
0	0.447848626
0	0.31824666
0	-0.282920479
0	-0.153407997
0	-0.086115179
0	-0.109063372
0	0.074771989
0	0.238986739
0	-0.017610387
0	-0.112049948
0	-0.285641654
0	-0.072932791
0	-0.379022
0	-0.019673161
0	-0.083960761
0	-0.502057226
0	-0.037835263
0	-0.247340365
0	0.075486269
0	-0.203363909
0	-0.189440336
0	0.016544336
0	0.020195698
0	-0.027690981
0	-0.121100389
0	0.676294999
0	-0.192784109
0	-0.023160823
0	-0.280463377
0	0.112961275
0	-0.005708157
0	0.298418506
0	-0.510935779
0	-0.083215411
0	-0.003785454
0	-0.195085716
0	0.029539574
0	0.010554328
0	0.121786852
0	-0.121560008
0	0.091395758
0	-0.162211674
0	0.038987109
0	0.137451073
0	-0.058069236
0	-0.368791273
0	-0.382627336
0	-0.613083009
0	-0.273018761
0	0.092608648
0	-0.326625
0	-0.202554439
0	-0.226239064
0	-0.072801678
0	0.367036365
0	-0.182430544
0	-0.636575731
0	-0.06617703
0	0.216218024
0	-0.135524606
0	0.045338129
0	0.235980063
0	-0.141279593
0	-0.172615651
0	-0.394477634
0	-0.138898401
0	0.003290263
0	-0.031671138
0	0.275760166
0	-0.073757126
0	-0.567930568
0	-0.01667325
0	-0.135381132
0	-0.256851508
0	0.05723669
0	-0.071616462
0	-0.101377627
0	-0.299485738
0	0.144972283
0	-0.116346596
0	-0.100191353
0	-0.254877158
0	-0.062706728
0	-0.126797679
0	0.050805005
0	-0.129082527
0	-0.190776526
0	-0.085183488
0	-0.025223233
0	0.342988526
0	-0.148325445
0	-0.014432096
0	-0.299187959
0	-0.162241004
0	0.041089164
0	-0.281344268
0	0.016386459
0	0.039003542
0	0.068021543
0	-0.021558441
0	-0.017290407
0	-0.378211574
0	-0.291166699
0	0.154616125
0	-0.275658309
0	0.161275674
0	-0.051642029
0	-0.001643743
0	0.329358469
0	-0.14158619
0	0.117322876
0	-0.24360154
0	0.500748481
0	-0.08339589
0	-0.347894517
0	0.2629488
0	0.121813453
0	-0.19436137
0	-0.030219694
0	-0.072252077
0	0.033667779
0	-0.147453128
0	0.382517925
0	0.072387792
0	-0.161854831
0	0.068800274
0	-0.09075341
0	0.087081527
0	-0.052804295
0	0.130017601
0	-0.126272373
0	0.230781103
0	0.172117643
0	-0.024745507
0	0.130313778
0	-0.42314824
0	0.026460051
0	-0.131148008
0	0.073161612
0	-0.123181524
0	0.222914038
0	0.032925509
0	-0.298724651
0	0.038693013
0	0.125062445
0	0.00544948
0	0.25619229
0	-0.200907929
0	-0.363647801
0	-0.371676425
0	0.022884402
0	-0.584366068
0	0.006346347
0	-0.370753697
0	0.262362066
0	-0.117369013
0	-0.064313932
0	0.007674642
0	-0.115996263
0	-0.266436921
0	0.257669674
0	-0.142286721
0	-0.113037482
0	0.009694434
0	-0.257424598
0	0.009661891
0	-0.083909849
0	-0.148281273
0	0.227112954
0	-0.038763939
0	0.187982998
0	-0.057711075
0	0.000364749
0	-0.166802372
0	-0.37939213
0	-0.258378603
0	-0.126899142
0	-0.4097263
0	-0.423530436
0	0.333621294
0	-0.111132373
0	0.147793094
0	0.217417846
0	0.314033897
0	0.028069208
0	0.015644289
0	-0.344412894
0	-0.163851208
0	0.225276058
0	0.119788458
0	-0.09633339
0	-0.21672817
0	-0.102153013
0	0.348945037
0	-0.014848276
0	-0.165905762
0	-0.16959948
0	0.13568398
0	0.001707976
0	0.090469073
0	0.085250518
0	-0.248727049
0	-0.286488488
0	-0.092825505
0	0.108602045
0	0.250678151
0	-0.172216479
0	-0.023678353
0	-0.412756552
0	-0.212532108
0	-0.027783849
0	-0.177015815
0	-0.237688173
0	-0.184271082
0	0.040381085
0	0.13321013
0	-0.052979785
0	-0.263152917
0	-0.310697414
0	0.065875172
0	-0.110812569
0	-0.170711029
0	-0.097476231
0	-0.482579623
0	-0.246869184
0	-0.118173039
0	0.131858525
0	-0.064977382
0	-0.011386234
0	0.176814692
0	-0.271089096
0	-0.101832981
0	-0.240981099
0	-0.160385744
0	0.132862262
0	-0.114078554
0	-0.063098759
0	0.019706752
0	0.083287164
0	-0.095096424
0	-0.11860451
0	0.026008038
0	-0.008533713
0	-0.195642695
0	0.169131543
0	-0.241176405
0	0.02265367
0	0.032502441
0	-0.468817465
0	0.263979931
0	-0.183819602
0	-0.558712313
0	-0.11892381
0	-0.182620189
0	-0.470803014
0	-0.053109387
0	-0.029057129
0	-0.026428726
0	-0.105635746
0	0.110689731
0	-0.048098024
0	-0.078657306
0	-0.208692622
0	-0.196599638
0	-0.114863856
0	-0.270394894
0	-0.109904381
0	-0.259726805
0	0.01027568
0	-0.018270506
0	-0.293972363
0	-0.268464632
0	-0.281021109
0	-0.054841324
0	0.16428892
0	-0.262153887
0	-0.15537385
0	0.070913571
0	-0.054879859
0	-0.047570719
0	0.106865463
0	0.066971882
0	-0.140408209
0	0.104644151
0	-0.2874758
0	0.260865596
0	-0.318979972
0	-0.15357071
0	-0.185967897
0	-0.300559506
0	0.199858547
0	-0.232309762
0	0.089662533
0	-0.415074739
0	-0.036846029
0	-0.263393224
0	-0.047597999
0	-0.153164582
0	0.013953229
0	-0.221969181
0	-0.14197512
0	-0.137292147
0	-0.243368249
0	0.032940154
0	0.033680753
0	0.039797538
0	0.072232429
0	0.133222931
0	-0.043309095
0	-0.262916825
